name,state,Job_Title,Company_Name,avg_Salary,avg_size,Founded,latitude,longitude,Rating
Illinois,IL,Power BI Data Engineer,"Baker Tilly Virchow Krause, LLP",64500.0,,NULL,40.633125,-89.398528,NULL
Illinois,IL,Valuation & Business Analytics Manager,"BDO USA
3.7",64500.0,10000.0,1910,40.633125,-89.398528,3.7
Texas,TX,Quantitative Research Scientist,"Quantlab
3.7",132500.0,200.0,1998,31.968599,-99.901813,3.7
Texas,TX,Data Scientist- Machine Learning Software Engineer,"Halliburton
3.5",132500.0,,1919,31.968599,-99.901813,3.5
Texas,TX,Associate Data Scientist,"Sysco
3.3",132500.0,,1969,31.968599,-99.901813,3.3
Texas,TX,Data Scientist,"Competentia Holding
4.9",132500.0,1000.0,NULL,31.968599,-99.901813,4.9
Texas,TX,Future Opportunity-Azure Data Engineer,"AVANADE
3.9",132500.0,,2000,31.968599,-99.901813,3.9
Texas,TX,Data Scientist,"Aramco Services Company
2.2",132500.0,500.0,1988,31.968599,-99.901813,2.2
Texas,TX,Data Scientist - Nationwide Opportunities,"Amazon
3.9",132500.0,,1994,31.968599,-99.901813,3.9
Texas,TX,Data Scientist,CGG Veritas,132500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Federal - Data Scientist,"Solekai Systems Corp
4.2",132500.0,50.0,2002,31.968599,-99.901813,4.2
Texas,TX,Data Scientist,"National Oilwell Varco
3.4",132500.0,,1841,31.968599,-99.901813,3.4
Texas,TX,Data Scientist,"Sercel
3.4",132500.0,1000.0,1956,31.968599,-99.901813,3.4
Texas,TX,Data Scientist,"CGG
3.7",132500.0,10000.0,1931,31.968599,-99.901813,3.7
Texas,TX,Data Scientist,HCC Life Insurance,132500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Scientist - Relocate to Washington D.C.,"CIA
3.8",132500.0,,1947,31.968599,-99.901813,3.8
Texas,TX,Data Scientist,"Sysco
3.3",132500.0,,1969,31.968599,-99.901813,3.3
Texas,TX,Data Engineer,"Alphascript Pharmacy
3.2",132500.0,50.0,2012,31.968599,-99.901813,3.2
Texas,TX,Data Analyst,"N.F. Smith & Associates
4.1",132500.0,500.0,1984,31.968599,-99.901813,4.1
Texas,TX,Data Scientist,"Tokio Marine HCC
3.4",132500.0,5000.0,1974,31.968599,-99.901813,3.4
Texas,TX,Senior Data Scientist,"Competentia Holding
4.9",132500.0,1000.0,NULL,31.968599,-99.901813,4.9
Texas,TX,Data Scientist,"Infotree Service Inc
3.7",132500.0,200.0,2004,31.968599,-99.901813,3.7
Texas,TX,Research Scientist,"Dascena
4.0",132500.0,50.0,NULL,31.968599,-99.901813,4.0
Texas,TX,Data Scientist,"RiceTec
2.9",132500.0,500.0,1985,31.968599,-99.901813,2.9
Texas,TX,Quantitative Analyst,"Numeric, LLC
3.2",132500.0,50.0,NULL,31.968599,-99.901813,3.2
Texas,TX,Data Scientist,GradTests (gradtests.com),132500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,"Internal Revenue Service
3.5",132500.0,,1862,31.968599,-99.901813,3.5
Texas,TX,Quantum Data Scientist (Industrial-Process sector),"IBM
3.7",132500.0,,1911,31.968599,-99.901813,3.7
Texas,TX,Research Scientist - Data Science (Earth & Atmospheric Sciences),"University of Houston
4.4",132500.0,,NULL,31.968599,-99.901813,4.4
Texas,TX,Pipeline Integrity - Data Scientist,"Kinder Morgan
3.4",132500.0,,1997,31.968599,-99.901813,3.4
Texas,TX,Data Visualization and Analytics Consultant,"Slalom LLC.
4.1",132500.0,10000.0,2001,31.968599,-99.901813,4.1
Texas,TX,Data Engineer,"Trace3
3.3",132500.0,1000.0,2002,31.968599,-99.901813,3.3
Texas,TX,Staff Scientist,"Baylor College of Medicine
3.6",63000.0,10000.0,1900,31.968599,-99.901813,3.6
Texas,TX,Full Stack Data Scientist Intern - Fall 2020 / Spring,"KPISOFT
3.1",63000.0,200.0,2005,31.968599,-99.901813,3.1
Texas,TX,Data Engineer,"Slalom
4.1",63000.0,10000.0,2001,31.968599,-99.901813,4.1
Texas,TX,Data Scientist,"Techwave Consulting Inc.
3.9",63000.0,5000.0,2004,31.968599,-99.901813,3.9
Texas,TX,Senior Data Scientist,"Sense Corp
3.8",63000.0,500.0,1996,31.968599,-99.901813,3.8
Texas,TX,Physical Scientist,"US Department of Energy
3.6",63000.0,,1977,31.968599,-99.901813,3.6
Texas,TX,Data Analyst,"Smith and Associates
3.0",63000.0,50.0,NULL,31.968599,-99.901813,3.0
Texas,TX,Data Analyst,"cPanel
3.9",63000.0,500.0,1997,31.968599,-99.901813,3.9
Texas,TX,Data Scientist (Research & Development),"OraSure Technologies, Inc.
3.2",63000.0,500.0,2000,31.968599,-99.901813,3.2
Texas,TX,Pipeline Integrity – Data Scientist,"Kinder Morgan
3.4",63000.0,,1997,31.968599,-99.901813,3.4
Texas,TX,Full Stack Data Scientist Intern - Fall,"KPISOFT
3.1",63000.0,200.0,2005,31.968599,-99.901813,3.1
Texas,TX,Principal Data Scientist,"Invesco
3.6",63000.0,10000.0,1935,31.968599,-99.901813,3.6
Texas,TX,Data Analyst,"Andiamo
3.5",63000.0,500.0,NULL,31.968599,-99.901813,3.5
Texas,TX,Data Analyst - 20,"Genesys Talent
4.8",63000.0,50.0,2014,31.968599,-99.901813,4.8
Texas,TX,Data Scientist,"Pro Lancer
5.0",63000.0,50.0,NULL,31.968599,-99.901813,5.0
Texas,TX,Data Analyst,"Pareto Systems
4.3",63000.0,50.0,2012,31.968599,-99.901813,4.3
Texas,TX,Data Analyst I,"Virtus Partners
2.8",63000.0,500.0,2005,31.968599,-99.901813,2.8
Texas,TX,Data Analyst,"Horne LLP
3.1",63000.0,1000.0,1962,31.968599,-99.901813,3.1
Texas,TX,Machine Learning Engineer,Microagility,63000.0,50.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Research Scientist,Cyentech,63000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Analyst,H-GAC,63000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Engineer,"TelligenTech, Inc
2.5",63000.0,200.0,NULL,31.968599,-99.901813,2.5
Texas,TX,Principal Data Scientist- Public Sector,"IBM
3.7",63000.0,,1911,31.968599,-99.901813,3.7
Texas,TX,Sr. Data Scientist,"LyondellBasell
3.7",63000.0,,2007,31.968599,-99.901813,3.7
Texas,TX,Data Engineer,"Sense Corp
3.8",63000.0,500.0,1996,31.968599,-99.901813,3.8
Texas,TX,Data Analyst,"Houston-Galveston Area Council
2.5",63000.0,200.0,1966,31.968599,-99.901813,2.5
Texas,TX,Principal Data Scientist,"Crown Castle
3.6",63000.0,5000.0,1994,31.968599,-99.901813,3.6
Texas,TX,Environmental Data Analyst - Disaster Recovery,"ICF
3.5",63000.0,10000.0,1999,31.968599,-99.901813,3.5
Texas,TX,Quantum Principal Data Scientist (Industrial-Process sector),"IBM
3.7",63000.0,,1911,31.968599,-99.901813,3.7
Texas,TX,Compensation & HR Data Analyst,"Avetta, LLC
3.9",63000.0,500.0,2004,31.968599,-99.901813,3.9
Texas,TX,DATA SCIENCE CONSULTANT,"Management Solutions
3.4",53500.0,5000.0,2002,31.968599,-99.901813,3.4
Texas,TX,Data Analyst,Houston Exponential,53500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Engineer,April Health,53500.0,50.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Engineer,"Competentia Holding
4.9",53500.0,1000.0,NULL,31.968599,-99.901813,4.9
Texas,TX,Data Analyst,"McLane Global
4.0",53500.0,200.0,1955,31.968599,-99.901813,4.0
Texas,TX,Data Analyst II,"Competentia Holding
4.9",53500.0,1000.0,NULL,31.968599,-99.901813,4.9
Texas,TX,Senior Data Scientist - Nationwide Opportunities,"Amazon
3.9",53500.0,,1994,31.968599,-99.901813,3.9
Texas,TX,Quantum Principal Data Scientist (Industrial-Discrete sector),"IBM
3.7",53500.0,,1911,31.968599,-99.901813,3.7
Texas,TX,Data Modeler/Data Analyst,"Simplex info systems Inc,
4.2",53500.0,50.0,NULL,31.968599,-99.901813,4.2
Texas,TX,Data Engineer,Walker Elliott,53500.0,50.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Modeler,"Excite Health Partners
3.8",53500.0,200.0,NULL,31.968599,-99.901813,3.8
Texas,TX,Microsoft Analytics Consultant,"IBM
3.7",53500.0,,1911,31.968599,-99.901813,3.7
Texas,TX,"Data Analyst (LiDar, Ortho/Imagery)","GeoDigital
2.4",53500.0,200.0,2005,31.968599,-99.901813,2.4
Texas,TX,Data Engineer,"Irvine Technology Corporation
4.0",53500.0,500.0,2000,31.968599,-99.901813,4.0
Texas,TX,Data Analyst(only W2),Clearwing Consulting,53500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,"Senior Scientist, BioAssay Services","Lonza
3.3",53500.0,,1897,31.968599,-99.901813,3.3
Texas,TX,"Data Analyst, Reporting","Harris County
3.2",53500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Business Intelligence Analyst,"GoExpedi
3.2",53500.0,200.0,2017,31.968599,-99.901813,3.2
Texas,TX,Web Analytics Consultant,"S & R Professionals
3.6",53500.0,50.0,NULL,31.968599,-99.901813,3.6
Texas,TX,Operations Data Analyst,"HealthHelp
2.5",53500.0,500.0,1999,31.968599,-99.901813,2.5
Texas,TX,Lead Quality Data Analyst,"Harris Health System
3.2",53500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Sr Scientist - Research & Advanced Development,"Natus Medical
2.8",53500.0,5000.0,1989,31.968599,-99.901813,2.8
Texas,TX,Data Analyst,"Staffigo Technical Services, LLC
5.0",53500.0,200.0,2008,31.968599,-99.901813,5.0
Texas,TX,Environmental Scientist 7,"CDM Smith
3.9",53500.0,10000.0,1947,31.968599,-99.901813,3.9
Texas,TX,Staff Environmental Scientist New,"Golder
3.3",53500.0,10000.0,1960,31.968599,-99.901813,3.3
Texas,TX,Data Modeler,"Tek Leaders
3.5",53500.0,1000.0,2016,31.968599,-99.901813,3.5
Texas,TX,Data Engineer,"Wise Men Consultants
3.2",53500.0,1000.0,1997,31.968599,-99.901813,3.2
Texas,TX,Data Modeler,"ESolutions Inc
4.0",53500.0,500.0,1999,31.968599,-99.901813,4.0
Texas,TX,Data Analyst (only W2),Doelsoft,53500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Assistant Scientist,"CooperSurgical
2.7",53500.0,500.0,1990,31.968599,-99.901813,2.7
Texas,TX,Experiment Support Scientist,"Leidos
3.5",86000.0,,1969,31.968599,-99.901813,3.5
Texas,TX,SR Data Scientist,"AspenTech
3.0",86000.0,5000.0,1981,31.968599,-99.901813,3.0
Texas,TX,Data Science Architect,"Onica, a Rackspace Company
4.3",86000.0,500.0,2017,31.968599,-99.901813,4.3
Texas,TX,Microsoft Dynamics CRM Data Analyst,"IBM
3.7",86000.0,,1911,31.968599,-99.901813,3.7
Texas,TX,Operations Research Scientist,"Koch Industries
3.6",86000.0,,1940,31.968599,-99.901813,3.6
Texas,TX,Financial Data Analyst,"Luminess Cosmetics
2.7",86000.0,200.0,2007,31.968599,-99.901813,2.7
Texas,TX,Aircraft Data Analyst,"ForeFlight
3.3",86000.0,200.0,NULL,31.968599,-99.901813,3.3
Texas,TX,MDM Data Analyst,"Arthur Lawrence
4.1",86000.0,500.0,2003,31.968599,-99.901813,4.1
Texas,TX,Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,"Maine Pointe
4.5",86000.0,200.0,2004,31.968599,-99.901813,4.5
Texas,TX,Data Engineer,"JPMorgan Chase & Co.
3.9",86000.0,,1799,31.968599,-99.901813,3.9
Texas,TX,Performance Data Analyst,"Randstad
3.6",86000.0,5000.0,NULL,31.968599,-99.901813,3.6
Texas,TX,Sr. Machine Learning Engineer,"Mondo
3.8",86000.0,200.0,2000,31.968599,-99.901813,3.8
Texas,TX,XYZ Data Analyst,"Rosen
3.6",86000.0,500.0,NULL,31.968599,-99.901813,3.6
Texas,TX,Medical Laboratory Scientist - Blood Bank,"Houston Methodist
4.1",86000.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Data Analyst Manager,"Andiamo
3.5",86000.0,500.0,NULL,31.968599,-99.901813,3.5
Texas,TX,Data and Analytics Manager,K.A.T.N d/b/a Texas Tool Belt,86000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Analyst & Healthcare Analytics,"Kelsey-Seybold Medical Group
3.6",86000.0,5000.0,1949,31.968599,-99.901813,3.6
Texas,TX,Product and Data Analyst,Entera,86000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Modeler,"Competentia Holding
4.9",86000.0,1000.0,NULL,31.968599,-99.901813,4.9
Texas,TX,Research and Development Bioprocessing Scientist (Upstream),"Lonza
3.3",86000.0,,1897,31.968599,-99.901813,3.3
Texas,TX,Analytics Consultant,"Epiq
3.6",86000.0,10000.0,1988,31.968599,-99.901813,3.6
Texas,TX,Data Modeler ( SAAS ),"Technet, LLC
4.6",86000.0,50.0,NULL,31.968599,-99.901813,4.6
Texas,TX,Bioinformatics Scientist,"CooperSurgical
2.7",86000.0,500.0,1990,31.968599,-99.901813,2.7
Texas,TX,Business Intelligence Analyst,"EAG Services
4.6",86000.0,50.0,NULL,31.968599,-99.901813,4.6
Texas,TX,Data Engineer - Business Intelligence,"alliantgroup, LP
3.4",86000.0,1000.0,2001,31.968599,-99.901813,3.4
Texas,TX,Research Scientist - IMM,"UTHealth Houston
4.0",86000.0,10000.0,1972,31.968599,-99.901813,4.0
Texas,TX,Environmental Scientist,"Raba-Kistner
4.2",86000.0,500.0,1968,31.968599,-99.901813,4.2
Texas,TX,Senior Analytical Scientist,"Ascend Performance Materials
3.4",86000.0,5000.0,2009,31.968599,-99.901813,3.4
Texas,TX,Environmental Scientist/Geologist,"Tetra Tech, Inc.
3.7",86000.0,,1966,31.968599,-99.901813,3.7
Texas,TX,Data Analyst II,"Virtus Partners
2.8",86000.0,500.0,2005,31.968599,-99.901813,2.8
Texas,TX,Scientist - Combustion,PAC,129000.0,50.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Senior Data Scientist with Extensive Industrial Experience,"Ayata
2.4",129000.0,50.0,NULL,31.968599,-99.901813,2.4
Texas,TX,Data Engineer,GradTests (gradtests.com.au),129000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Network Data consultant,"Themesoft Inc
3.9",129000.0,200.0,2004,31.968599,-99.901813,3.9
Texas,TX,Data Modeler - Contract / Full Time,"Photon Infotech
3.0",129000.0,5000.0,1999,31.968599,-99.901813,3.0
Texas,TX,Lead Business Intelligence Analyst,"U.S. & Texas LawShield
2.9",129000.0,200.0,NULL,31.968599,-99.901813,2.9
Texas,TX,Data Analyst MDM,"Encore Consulting Services
1.0",129000.0,50.0,NULL,31.968599,-99.901813,1.0
Texas,TX,Senior Scientist (Process Development Downstream),"Lonza
3.3",129000.0,,1897,31.968599,-99.901813,3.3
Texas,TX,Senior Manager- Data science/Operations research- Analytics & AI,"Trianz
3.6",129000.0,5000.0,2001,31.968599,-99.901813,3.6
Texas,TX,PySpark Developer/Data Engineer,"HashMap*
2.7",129000.0,50.0,NULL,31.968599,-99.901813,2.7
Texas,TX,Medical Lab Scientist Specialist - Microbiology,"Houston Methodist
4.1",129000.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Cost Data Analyst,"Mondo
3.8",129000.0,200.0,2000,31.968599,-99.901813,3.8
Texas,TX,IS / IT Business Analysts (Business Intelligence Analyst),AstuteOne,129000.0,50.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Research Scientist - Dr. Kapil N. Bhalla's Laboratory,"MD Anderson Cancer Center
4.4",129000.0,,1941,31.968599,-99.901813,4.4
Texas,TX,Omnichannel Marketing Data Analyst,"Sun and Ski Sports
3.6",129000.0,1000.0,1980,31.968599,-99.901813,3.6
Texas,TX,"Director, Strategic Research Data Science","E&A
3.8",129000.0,200.0,2010,31.968599,-99.901813,3.8
Texas,TX,Machine Learning Engineer,"Pro Lancer
5.0",129000.0,50.0,NULL,31.968599,-99.901813,5.0
Texas,TX,Sr. Data Engineer,"LyondellBasell Industries
3.7",129000.0,,2007,31.968599,-99.901813,3.7
Texas,TX,Project Scientist for Emergency Response,"Weston Solutions Inc.
3.6",129000.0,5000.0,1957,31.968599,-99.901813,3.6
Texas,TX,HCC Data Analyst,"Kelsey Seybold Clinic
3.6",129000.0,5000.0,1949,31.968599,-99.901813,3.6
Texas,TX,"Azure Data Engineer@Houston, TX","Diverse Lynx
3.9",129000.0,1000.0,2002,31.968599,-99.901813,3.9
Texas,TX,Data Analyst III,"Virtus Partners LLC
2.8",129000.0,500.0,2005,31.968599,-99.901813,2.8
Texas,TX,Assay Development Scientist,"CooperSurgical
2.7",129000.0,500.0,1990,31.968599,-99.901813,2.7
Texas,TX,Data Engineer,"Frontend Arts
4.5",129000.0,50.0,2013,31.968599,-99.901813,4.5
Texas,TX,"Senior Scientist, BioAssay Services",US05 Lonza Houston Inc.,129000.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Medical Laboratory Scientist/Medical Technologist,"Houston Methodist
4.1",129000.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Big Data Engineer,"Robert Half
3.5",129000.0,,1948,31.968599,-99.901813,3.5
Texas,TX,Business Intelligence Analytics Manager,"Hexagon PPM
3.6",129000.0,5000.0,1992,31.968599,-99.901813,3.6
Texas,TX,Data Analyst Lead - SAP,"Capgemini
3.8",129000.0,,1967,31.968599,-99.901813,3.8
Texas,TX,Senior Data Analyst,"Harris County
3.2",129000.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Data Science Manager,"LyondellBasell
3.7",177500.0,,2007,31.968599,-99.901813,3.7
Texas,TX,Data Engineer - Business Intelligence,"Alliant Group
1.0",177500.0,1000.0,NULL,31.968599,-99.901813,1.0
Texas,TX,Data Engineer-2,"Mindteck US
3.3",177500.0,5000.0,1991,31.968599,-99.901813,3.3
Texas,TX,"Data Engineer-Houston,TX","Georgia IT Inc.
5.0",177500.0,50.0,NULL,31.968599,-99.901813,5.0
Texas,TX,Manufacturing Science and Technology Scientist,"Lonza
3.3",177500.0,,1897,31.968599,-99.901813,3.3
Texas,TX,Senior Data Analyst,"Smith Hanley Associates
4.5",177500.0,50.0,1980,31.968599,-99.901813,4.5
Texas,TX,QA Automaion Data Science,"Sunmerge Systems Inc
2.8",177500.0,200.0,NULL,31.968599,-99.901813,2.8
Texas,TX,Sr. Data Engineer,"Irvine Technology Corporation
4.0",177500.0,500.0,2000,31.968599,-99.901813,4.0
Texas,TX,Lead Big Data Engineer / Architect - Director,"JPMorgan Chase Bank, N.A.
3.9",177500.0,,1799,31.968599,-99.901813,3.9
Texas,TX,Data Engineer - Relocate to Washington D.C.,"CIA
3.8",177500.0,,1947,31.968599,-99.901813,3.8
Texas,TX,Sr. IoT Data Scientist - AWS Professional Services,"Amazon
3.9",177500.0,,1994,31.968599,-99.901813,3.9
Texas,TX,Manufacturing Science and Technology Senior Scientist (Viral Vector),"Lonza
3.3",177500.0,,1897,31.968599,-99.901813,3.3
Texas,TX,Data Analyst - Report Writer,"EAG Services
4.6",177500.0,50.0,NULL,31.968599,-99.901813,4.6
Texas,TX,Software Developer - Data Science (HCTRA),"Peterson Sullivan
3.0",177500.0,50.0,NULL,31.968599,-99.901813,3.0
Texas,TX,Senior Data Engineer,"LyondellBasell Industries
3.7",177500.0,,2007,31.968599,-99.901813,3.7
Texas,TX,VBA Software developer / IT Data Analyst SQL,"The Jupiter Group
4.4",177500.0,200.0,NULL,31.968599,-99.901813,4.4
Texas,TX,Data Engineer,"Alpha Net Consulting, LLC
3.1",177500.0,500.0,2001,31.968599,-99.901813,3.1
Texas,TX,Data Analytics Manager,"PinnacleART
2.0",177500.0,1000.0,2006,31.968599,-99.901813,2.0
Texas,TX,Healthcare Information and Data Analyst II,"Kelsey-Seybold
3.6",177500.0,5000.0,1949,31.968599,-99.901813,3.6
Texas,TX,Data Engineer - Outcomes Research,"Houston Methodist
4.1",177500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Program Manager (TTI Associate Research Scientist),"Texas Transportation Institute
4.5",177500.0,1000.0,NULL,31.968599,-99.901813,4.5
Texas,TX,Design Quality Scientist,"CooperSurgical
2.7",177500.0,500.0,1990,31.968599,-99.901813,2.7
Texas,TX,"Business Applications, Infor Analytics Consultant","Grant Thornton
3.7",177500.0,10000.0,1924,31.968599,-99.901813,3.7
Texas,TX,Medical Laboratory Scientist - Full Time - Days,"Houston Methodist
4.1",177500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Data Modeler,"Lorven Technologies Inc
4.0",177500.0,50.0,NULL,31.968599,-99.901813,4.0
Texas,TX,Chief Medical Laboratory Scientist,"Houston Methodist
4.1",177500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Computer Scientist,"Arcadis UK
3.7",177500.0,5000.0,NULL,31.968599,-99.901813,3.7
Texas,TX,Research and Development Bioprocessing Scientist (Upstream),US05 Lonza Houston Inc.,177500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Python Data Engineer/Developer (9-15 yrs),"Wise Men Consultants
3.2",177500.0,1000.0,1997,31.968599,-99.901813,3.2
Texas,TX,Workforce & Data Analytics Manager (Call Center Experience Required),"Harris Health System
3.2",177500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Data Engineer with ETL and DataModeling,LiveMindz,84500.0,200.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Business Intelligence Analyst I - Finance - Decision Support Systems,"Harris Health System
3.2",84500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Azure Data Engineer with Full Stack Developer,"Itbrainiac
3.2",84500.0,50.0,NULL,31.968599,-99.901813,3.2
Texas,TX,Project Scientist II,"Alliance Source Testing
3.7",84500.0,200.0,2000,31.968599,-99.901813,3.7
Texas,TX,CBO Data Analyst,"Kelsey-Seybold
3.6",84500.0,5000.0,1949,31.968599,-99.901813,3.6
Texas,TX,Data Engineer,m1neral,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Master Data Analyst,AllRedi,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Medical Laboratory Scientist - Pathology/Blood Bank - Night shift,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Splunk SME / Data Analyst _ TXho_,Talbridge Corporation,84500.0,200.0,1996,31.968599,-99.901813,NULL
Texas,TX,Senior HFT Futures Quantitative Research Scientist,"Quantlab
3.7",84500.0,200.0,1998,31.968599,-99.901813,3.7
Texas,TX,Chief Medical Lab Scientist - Evenings,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Azure Focused Data Engineer,Microtek Digital LLC,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Medical Laboratory Scientist - Molecular Diagnostics - Night Shift,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Medical Laboratory Scientist - Molecular Diagnostics - Day Shift,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Medical Laboratory Scientist - Core Lab - Part-Time,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Data Engineering Manager,"LyondellBasell
3.7",84500.0,,2007,31.968599,-99.901813,3.7
Texas,TX,Python with Spark Developer / Data Engineer,"Infogium Technologies, LLC
5.0",84500.0,50.0,NULL,31.968599,-99.901813,5.0
Texas,TX,"Financial Quantitative Analyst, Financial Services Risk Management - Structured Finance - Financial",Ernst & Young LLP,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Valuation & Business Analytics Manager,"BDO USA
3.7",84500.0,10000.0,1910,31.968599,-99.901813,3.7
Texas,TX,Data Analyst III (Healthcare Analytics),"Corporate
2.0",84500.0,5000.0,NULL,31.968599,-99.901813,2.0
Texas,TX,Business Intelligence Analyst II - Finance - Revenue Cycle Support Systems,"Harris Health System
3.2",84500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Business Intelligence Analyst I - Finance - Revenue Cycle Support Systems,"Harris Health System
3.2",84500.0,10000.0,1966,31.968599,-99.901813,3.2
Texas,TX,Medical Laboratory Scientist - Immuno Diagnostics - Evening Shift,"Houston Methodist
4.1",84500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Python Data Engineer - RT,KLM Careers,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,ETL Python Data Engineer at IBM (Visa Sponsorship for Canada),Talent Acquisition Québec,84500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Sr Data Engineer,"Wise Men Consultants
3.2",84500.0,1000.0,1997,31.968599,-99.901813,3.2
Texas,TX,"Financial Data Analyst - Data Mining, Analytics, Reporting","Jobot
4.9",84500.0,200.0,2018,31.968599,-99.901813,4.9
Texas,TX,Software Engineer/Data Analyst,"Crawford Thomas Recruiting
5.0",84500.0,200.0,2007,31.968599,-99.901813,5.0
Texas,TX,Data Engineer,"PREDICTif Solutions
3.1",84500.0,10000.0,NULL,31.968599,-99.901813,3.1
Texas,TX,Senior Business Intelligence Analyst,"Excite Health Partners
3.8",84500.0,200.0,NULL,31.968599,-99.901813,3.8
Texas,TX,"Financial Quantitative Analyst, Financial Services Risk Management - Structured Finance - Financial Services Office (Senior) (Multiple Positions)","EY
3.8",104500.0,,1989,31.968599,-99.901813,3.8
Texas,TX,Federal - Data Engineer - Senior,"Solekai Systems Corp
4.2",104500.0,50.0,2002,31.968599,-99.901813,4.2
Texas,TX,Senior Research Scientist Specializing in Machine Learning,"Ayata
2.4",104500.0,50.0,NULL,31.968599,-99.901813,2.4
Texas,TX,eDiscovery Data Analyst,"Servient
4.0",104500.0,200.0,2004,31.968599,-99.901813,4.0
Texas,TX,Medical Laboratory Scientist - Nights,"Houston Methodist
4.1",104500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,SQL DBM - SaaS Data Modeler,Skiltrek,104500.0,200.0,NULL,31.968599,-99.901813,NULL
Texas,TX,Data Analyst III (Healthcare Analytics),"Centene Corporation
3.3",104500.0,,1984,31.968599,-99.901813,3.3
Texas,TX,"Statistics Consultants for Thesis, Math Tutors - Math Tutoring Company","Mobile Math, LLC",104500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Senior Data Engineer,"Tokio Marine HCC
3.4",104500.0,5000.0,1974,31.968599,-99.901813,3.4
Texas,TX,Sr. Data Analyst,"Texas Dow Employees Credit Union
3.1",104500.0,1000.0,1955,31.968599,-99.901813,3.1
Texas,TX,Manufacturing Science and Technology Senior Scientist (Viral Vector),US05 Lonza Houston Inc.,104500.0,,NULL,31.968599,-99.901813,NULL
Texas,TX,Process Development Scientist,"Catalent Pharma
3.1",104500.0,,2007,31.968599,-99.901813,3.1
Texas,TX,Two Postdoctoral Fellow Positions in Data Science at MD Anderson Cancer Center,"American Institute of Aeronautics and Astronautics
3.8",104500.0,200.0,1963,31.968599,-99.901813,3.8
Texas,TX,Data Engineer Hadoop,"PREDICTif Solutions
3.1",104500.0,10000.0,NULL,31.968599,-99.901813,3.1
Texas,TX,"Medical Lab Scientist, Lab Services - CLC Laboratory (up to 19 hours per week; evenings & weekends)","The University of Texas Medical Branch
3.5",104500.0,,1891,31.968599,-99.901813,3.5
Texas,TX,Medical Lab Scientist Specialist (Days) - Point of Care Testing,"Houston Methodist
4.1",104500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Medical Lab Scientist Specialist (Days) - Hematology,"Houston Methodist
4.1",104500.0,,1919,31.968599,-99.901813,4.1
Texas,TX,Senior Data Engineer,HCC Life Insurance,104500.0,,NULL,31.968599,-99.901813,NULL
