<<<<<<< HEAD
name,state,Job_Title,Company_Name,avg_Salary,avg_size,Founded,latitude,longitude,Rating
California,CA,Systems and Data Analyst,"T.H.E. Health & Wellness Centers
2.9",148500.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,Associate Scientist - Sensory - Jr (Daily/Weekly OT),"Apex Systems
3.8",148500.0,5000.0,1995,36.778261,-119.417932,3.8
California,CA,Senior Research Scientist,"TransPerfect
2.8",148500.0,5000.0,1992,36.778261,-119.417932,2.8
California,CA,Data Engineer- Customer Data Platform,"WB Technology
5.0",148500.0,,NULL,36.778261,-119.417932,5.0
California,CA,Senior Data Analyst,"Mobilityware
4.5",148500.0,200.0,1990,36.778261,-119.417932,4.5
California,CA,Scientist Process Chemist,"Provivi
4.1",148500.0,50.0,NULL,36.778261,-119.417932,4.1
California,CA,Senior Data Engineer - Information Security,"Riot Games
3.9",148500.0,5000.0,2006,36.778261,-119.417932,3.9
California,CA,Business Intelligence Analyst,"EMINENT, INC.
3.4",148500.0,50.0,NULL,36.778261,-119.417932,3.4
California,CA,Sr. Data Engineer - HBO Max,"Turner Broadcasting
3.7",148500.0,,2003,36.778261,-119.417932,3.7
California,CA,"RD Scientist, Cellular Manufacturing","CSL Behring
3.7",148500.0,10000.0,2004,36.778261,-119.417932,3.7
California,CA,Clinical Lab Scientist,"California Hospital Medical Center
3.7",148500.0,,NULL,36.778261,-119.417932,3.7
California,CA,Lead Data Scientist,"City of Hope
3.3",148500.0,10000.0,1913,36.778261,-119.417932,3.3
California,CA,Postdoctoral Scientist - Guarnerio Lab - Cedars-Sinai Cancer,"Cedars-Sinai
3.9",148500.0,,1902,36.778261,-119.417932,3.9
California,CA,Senior Data Analyst,"DISQO
4.7",148500.0,200.0,2014,36.778261,-119.417932,4.7
California,CA,"Manager, Application & Data Engineering","Gilead Sciences
3.4",148500.0,,1987,36.778261,-119.417932,3.4
California,CA,Data Analyst-HEDIS & Star,"SCAN Health Plan
3.2",148500.0,1000.0,1977,36.778261,-119.417932,3.2
California,CA,Sr. Data Analyst,"ConsultNet, LLC
4.3",150000.0,500.0,1996,36.778261,-119.417932,4.3
California,CA,Enterprise Data Analyst,"City National Bank
3.6",150000.0,5000.0,1954,36.778261,-119.417932,3.6
California,CA,Call Center Analytics Manager,"Frontier Communications
2.4",150000.0,,1935,36.778261,-119.417932,2.4
California,CA,Data Analyst Manager,Oakwood Search - CHURN,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Sr Data Analyst (DW),"Aviana Global Technologies, Inc
4.2",150000.0,50.0,1994,36.778261,-119.417932,4.2
California,CA,"Manager, Data Science - Native Shopping Analytics","Honey
4.4",150000.0,500.0,2012,36.778261,-119.417932,4.4
California,CA,Senior Data Engineer,"FabFitFun
2.9",150000.0,500.0,2010,36.778261,-119.417932,2.9
California,CA,Sr Predictive Analytics Manager,"Farmers Insurance
3.5",150000.0,,1928,36.778261,-119.417932,3.5
California,CA,Operation Analytics Manager,"true[x]
3.6",150000.0,200.0,2007,36.778261,-119.417932,3.6
California,CA,Staff Machine Learning Engineer - HBO Max,"Turner Broadcasting
3.7",150000.0,,2003,36.778261,-119.417932,3.7
California,CA,Data Engineer,"Techstyle Group LLC
5.0",150000.0,200.0,NULL,36.778261,-119.417932,5.0
California,CA,Systems and Data Analyst,"To Help Everyone Health & Wellness Centers
2.4",150000.0,500.0,NULL,36.778261,-119.417932,2.4
California,CA,Senior Customer Data Analyst : 20,"Akraya Inc.
4.6",150000.0,200.0,2001,36.778261,-119.417932,4.6
California,CA,Senior Applied Machine Learning Engineer,"Retention Science
4.4",150000.0,200.0,2013,36.778261,-119.417932,4.4
California,CA,MEDIA DATA ANALYST,Bloom Ads Global Media Group,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Engineer,Sense 360,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Laboratory Technician/Scientist Molecular Biology, Lab Operations",EvolvInc,150000.0,50.0,2005,36.778261,-119.417932,NULL
California,CA,REMOTE Data Analyst,Catasys Health,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Postdoctoral Scientist - Svendsen Lab - Regenerative Medicine Institute,"Cedars-Sinai
3.9",150000.0,,1902,36.778261,-119.417932,3.9
California,CA,Data Analyst Junior,"Staffigo Technical Services, LLC
5.0",150000.0,200.0,2008,36.778261,-119.417932,5.0
California,CA,Big data engineer,"Resource Logistics, Inc.
4.7",150000.0,200.0,1997,36.778261,-119.417932,4.7
California,CA,Computer Scientist,Air Education and Training Command,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Scientist I, Manufacturing Sciences - West Hills","Advantage Resourcing
2.7",150000.0,,1969,36.778261,-119.417932,2.7
California,CA,Business Analyst / Data Analyst with Financial Industry Experience,"INSPIRE IT Solutions
3.0",150000.0,50.0,NULL,36.778261,-119.417932,3.0
California,CA,Radar Exploitation Scientist (Must Have Top Secret/SCI clearance) - JT,KLM Careers,150000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Sr Data Engineer,"The Loot Company
2.1",150000.0,500.0,2012,36.778261,-119.417932,2.1
California,CA,Project Scientist - Department of Medicine - Nephrology - Karumanchi Lab,"Cedars-Sinai
3.9",150000.0,,1902,36.778261,-119.417932,3.9
California,CA,Data Engineer,"Age of Learning
3.3",150000.0,1000.0,2007,36.778261,-119.417932,3.3
California,CA,Lead Data Scientist,"HP Inc.
4.1",130000.0,,1939,36.778261,-119.417932,4.1
California,CA,Sr. Principal Data Scientist,"Northrop Grumman
3.8",130000.0,,1939,36.778261,-119.417932,3.8
California,CA,Clinical Laboratory Scientist,OME Wellness,130000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Associate Integration Scientist 1,"Illumina
3.9",130000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Data Analyst,"Midland Credit Management
3.4",130000.0,5000.0,1953,36.778261,-119.417932,3.4
California,CA,Process Development Scientist/Engineer I/II,"Poseida Therapeutics
4.1",130000.0,200.0,2015,36.778261,-119.417932,4.1
California,CA,Scientist - Biomarker and Flow Cytometry,"Crown Bioscience
2.4",130000.0,1000.0,2006,36.778261,-119.417932,2.4
California,CA,Data Scientist - Telecommute,"Unitedhealth Group
3.3",130000.0,,1977,36.778261,-119.417932,3.3
California,CA,JC2002: Research Scientist: Coronavirus research and development,"ProSci
2.3",130000.0,50.0,NULL,36.778261,-119.417932,2.3
California,CA,Data Scientist,"CliniComp, Intl.
3.8",130000.0,200.0,1983,36.778261,-119.417932,3.8
California,CA,Data Science & Analytics Intern,"Cuker
4.1",130000.0,50.0,2006,36.778261,-119.417932,4.1
California,CA,Data Science Intern,"SiO Digital
4.7",130000.0,50.0,2015,36.778261,-119.417932,4.7
California,CA,Data Scientist,"PETCO
2.9",130000.0,,1965,36.778261,-119.417932,2.9
California,CA,Scientist I,"Invivoscribe, Inc.
3.2",130000.0,200.0,1995,36.778261,-119.417932,3.2
California,CA,Global Big Data Scientist,"ALERE
2.8",130000.0,10000.0,2001,36.778261,-119.417932,2.8
California,CA,Data Scientist,"Realty Income
4.6",130000.0,200.0,1969,36.778261,-119.417932,4.6
California,CA,Staff Data Scientist - CGM Analytics,"Dexcom
3.5",130000.0,5000.0,1999,36.778261,-119.417932,3.5
California,CA,Scientist I,"Abbott
3.6",130000.0,,1888,36.778261,-119.417932,3.6
California,CA,"Scientist, Product Development","Emergent BioSolutions
3.0",130000.0,5000.0,1998,36.778261,-119.417932,3.0
California,CA,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,"Internal Revenue Service
3.5",130000.0,,1862,36.778261,-119.417932,3.5
California,CA,Data Scientist,"Seismic
4.5",130000.0,1000.0,2010,36.778261,-119.417932,4.5
California,CA,Federal - Data Scientist,"Solekai Systems Corp
4.2",130000.0,50.0,2002,36.778261,-119.417932,4.2
California,CA,"Data Scientist, Strategic Research and Analytics","Center for Sustainable
2.8",130000.0,200.0,1996,36.778261,-119.417932,2.8
California,CA,Scientist I,"Sekisui Diagnostics
3.6",130000.0,1000.0,NULL,36.778261,-119.417932,3.6
California,CA,Data Scientist: Advanced Analytics,"Sysintelli
4.6",130000.0,200.0,NULL,36.778261,-119.417932,4.6
California,CA,Data Engineer,"CrowdRise
4.5",130000.0,500.0,2010,36.778261,-119.417932,4.5
California,CA,Technical Applications Scientist,"Illumina
3.9",130000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Data Scientist,"Booz Allen Hamilton Inc.
3.8",130000.0,,1914,36.778261,-119.417932,3.8
California,CA,Research Scientist,"Lilly
3.7",130000.0,,1876,36.778261,-119.417932,3.7
California,CA,Scientist,"Sorrento Therapeutics
2.9",130000.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,"Research Scientist, Structural Biologist - CryoEM Data Analyst","Vertex Pharmaceuticals
3.3",92000.0,5000.0,1989,36.778261,-119.417932,3.3
California,CA,Scientist,"Synectics Inc.
3.3",92000.0,500.0,1984,36.778261,-119.417932,3.3
California,CA,Data Analyst,"Seer Interactive
3.9",92000.0,200.0,2002,36.778261,-119.417932,3.9
California,CA,Data Scientist,"Central Business Solutions, Inc
3.0",92000.0,200.0,NULL,36.778261,-119.417932,3.0
California,CA,DATA SCIENCE INTERNSHIP,Atlas General Insurance Svcs,92000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Clinical Data Scientist,"Pfizer
4.1",92000.0,,1849,36.778261,-119.417932,4.1
California,CA,Senior Data Scientist,"ResMed
4.1",92000.0,10000.0,1989,36.778261,-119.417932,4.1
California,CA,Data Analyst,"Cue
4.2",92000.0,200.0,2010,36.778261,-119.417932,4.2
California,CA,Data Scientist,"ICW Group
3.3",92000.0,1000.0,1972,36.778261,-119.417932,3.3
California,CA,Data Engineer,"Mercato
3.9",92000.0,50.0,2015,36.778261,-119.417932,3.9
California,CA,Data Analyst,"Conflux Systems Inc.
4.5",92000.0,50.0,NULL,36.778261,-119.417932,4.5
California,CA,Data Scientist & Data Engineer,Decipher Biosciences,92000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Development Scientist I,"Integrated Resources
3.1",92000.0,500.0,1996,36.778261,-119.417932,3.1
California,CA,Data Scientist,"APN Software Services Inc.
4.1",92000.0,200.0,NULL,36.778261,-119.417932,4.1
California,CA,Associate Measurement Data Analyst EC,"San Diego Gas & Electric
3.6",92000.0,5000.0,1995,36.778261,-119.417932,3.6
California,CA,Scientist,"Abbott
2.8",92000.0,10000.0,2001,36.778261,-119.417932,2.8
California,CA,Scientist,"Abbott Laboratories
3.6",92000.0,,1888,36.778261,-119.417932,3.6
California,CA,Research Data Analyst,"UC San Diego
4.3",92000.0,,1960,36.778261,-119.417932,4.3
California,CA,Associate Scientist,One,92000.0,50.0,2018,36.778261,-119.417932,NULL
California,CA,Production Scientist,"Cue
4.2",92000.0,200.0,2010,36.778261,-119.417932,4.2
California,CA,Graduate - Data Science for Ocean of Things (DARPA),"SDSU Research Foundation
4.2",92000.0,5000.0,NULL,36.778261,-119.417932,4.2
California,CA,Sr. Applied Scientist,"Amazon
3.9",92000.0,,1994,36.778261,-119.417932,3.9
California,CA,Data Science Specialist,"ICW Group
3.3",92000.0,1000.0,1972,36.778261,-119.417932,3.3
California,CA,Scientist,"ASK Staffing, Inc.
4.3",92000.0,500.0,1995,36.778261,-119.417932,4.3
California,CA,Scientist,"General Atomics and Affiliated Companies
3.7",92000.0,10000.0,1955,36.778261,-119.417932,3.7
California,CA,Marketing Return Analytics Manager,"HP Inc.
4.1",92000.0,,1939,36.778261,-119.417932,4.1
California,CA,Applied Scientist,"Amazon
3.9",92000.0,,1994,36.778261,-119.417932,3.9
California,CA,Research Data Analyst,"University of California - San Diego Medical Centers
3.6",92000.0,,1966,36.778261,-119.417932,3.6
California,CA,Data Analyst,"Encore Capital Group
3.2",92000.0,10000.0,1953,36.778261,-119.417932,3.2
California,CA,"Principal Scientist, Analytical Chemistry","Neurocrine Biosciences
4.3",92000.0,1000.0,1992,36.778261,-119.417932,4.3
California,CA,Research Scientist,"The Scripps Research Institute
4.0",92000.0,5000.0,1997,36.778261,-119.417932,4.0
California,CA,JC2001: Research Scientist: Protein chemistry,"ProSci Inc.
2.3",64000.0,50.0,NULL,36.778261,-119.417932,2.3
California,CA,Research Scientist,Carma Search,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Data Analyst,"Client Solution Architects
3.4",64000.0,500.0,2003,36.778261,-119.417932,3.4
California,CA,Physical Scientist,"US Department of Energy
3.6",64000.0,,1977,36.778261,-119.417932,3.6
California,CA,Sr. Scientist,One,64000.0,50.0,2018,36.778261,-119.417932,NULL
California,CA,Research Scientist,Lilly Pharmaceuticals,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Junior Data Analyst,"Staffigo Technical Services, LLC
5.0",64000.0,200.0,2008,36.778261,-119.417932,5.0
California,CA,Research Assistant / Associate Scientist,Phanes Therapeutics Inc,64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Senior Data Scientist,"VIA Technical
4.0",64000.0,50.0,2005,36.778261,-119.417932,4.0
California,CA,Research Scientist,"immunoSCAPE, Inc.",64000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Business Intelligence Analyst,"Procede Software
3.4",64000.0,200.0,2001,36.778261,-119.417932,3.4
California,CA,Scientist-Web Developer,"Lilly
3.7",64000.0,,1876,36.778261,-119.417932,3.7
California,CA,"7232 Data Engineer (Analyst/Programmer - Career), Information Technology DevOps","California State University
4.1",64000.0,,1962,36.778261,-119.417932,4.1
California,CA,"Data Engineer, Amazon Games","Amazon
3.9",64000.0,,1994,36.778261,-119.417932,3.9
California,CA,Staff/ Sr.Staff Scientist - Assay On Market Support And Development,"Illumina
3.9",64000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Clinical Laboratory Scientist Data Review,"Millennium Health
3.0",64000.0,1000.0,2007,36.778261,-119.417932,3.0
California,CA,Data Engineer,"Kaygen Inc
3.9",64000.0,50.0,NULL,36.778261,-119.417932,3.9
California,CA,Scientist,"WuXi AppTec
2.6",64000.0,,2000,36.778261,-119.417932,2.6
California,CA,Scientist Web Developer,"Eli Lilly and Company
3.7",64000.0,,1876,36.778261,-119.417932,3.7
California,CA,Senior Data Scientist,"Park Computer Systems INC
3.9",64000.0,50.0,NULL,36.778261,-119.417932,3.9
California,CA,Data Analyst,"22nd Century Technologies
3.7",64000.0,5000.0,1997,36.778261,-119.417932,3.7
California,CA,System Performance Modeling Engineer,"Qualcomm Incorporated
4.0",64000.0,,1985,36.778261,-119.417932,4.0
California,CA,Senior Data Analyst,"Illumina
3.9",64000.0,10000.0,1998,36.778261,-119.417932,3.9
California,CA,Associate Scientist,"BioPhase Solutions
4.9",64000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,"Business Intelligence Analyst I, Decision Support Services","Sharp HealthCare
4.0",64000.0,,1946,36.778261,-119.417932,4.0
California,CA,CRISPR Scientist,"Cardea
3.8",64000.0,50.0,NULL,36.778261,-119.417932,3.8
California,CA,Lead Data Scientist,"ResMed
4.1",64000.0,10000.0,1989,36.778261,-119.417932,4.1
California,CA,Data Analyst,"ProMedia
4.4",64000.0,50.0,2010,36.778261,-119.417932,4.4
California,CA,Power & Performance Data Engineer,"Apple
4.1",64000.0,,1976,36.778261,-119.417932,4.1
California,CA,Scientist (Translational Development),"Kelly
3.4",64000.0,10000.0,1946,36.778261,-119.417932,3.4
California,CA,Bioanalytical Scientist,"BioPhase Solutions
4.9",124000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,Research Scientist-Protein Biochemistry,"Eli Lilly And Company
3.7",124000.0,,1876,36.778261,-119.417932,3.7
California,CA,RESEARCH SCIENTIST,"BTS Research
1.5",124000.0,200.0,2007,36.778261,-119.417932,1.5
California,CA,Business Intelligence Analyst,"SmartDrive Systems
3.3",124000.0,500.0,2004,36.778261,-119.417932,3.3
California,CA,Sr Staff Scientist,"Dexcom
3.5",124000.0,5000.0,1999,36.778261,-119.417932,3.5
California,CA,"Scientist, In Vivo Pharmacology","BioPhase Solutions
4.9",124000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,Data Engineer,"Itility
4.0",124000.0,200.0,2006,36.778261,-119.417932,4.0
California,CA,"Scientist, DMPK","Vividion Therapeutics
5.0",124000.0,200.0,2016,36.778261,-119.417932,5.0
California,CA,Aquatic Scientist,"Wood
3.4",124000.0,,1848,36.778261,-119.417932,3.4
California,CA,"Data Scientist 2 (Tableau - Statistics (IT Portfolio), Predictive Analysis & Visualization)","PSI Pax
4.1",124000.0,200.0,2005,36.778261,-119.417932,4.1
California,CA,"Scientist, GPCR Molecular and Cellular Pharmacology - La Jolla","J&J Family of Companies
4.0",124000.0,,1887,36.778261,-119.417932,4.0
California,CA,Sr. Data Scientist,"Xoriant Corporation
3.6",124000.0,5000.0,1990,36.778261,-119.417932,3.6
California,CA,"Data Scientist, Senior","Booz Allen Hamilton Inc.
3.8",124000.0,,1914,36.778261,-119.417932,3.8
California,CA,Research Scientist-Computational Chemist,"Eli Lilly And Company
3.7",124000.0,,1876,36.778261,-119.417932,3.7
California,CA,QC Scientist,"BioPhase Solutions
4.9",124000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,Video Codec Scientist,"Kuaishou Technology
4.6",124000.0,10000.0,2011,36.778261,-119.417932,4.6
California,CA,Sr. Data Scientist,"VIA Technical
4.0",124000.0,50.0,2005,36.778261,-119.417932,4.0
California,CA,QC Associate Scientist,"BioDuro
3.2",124000.0,1000.0,2005,36.778261,-119.417932,3.2
California,CA,"Scientist, Histology","Arrowhead Pharmaceuticals
3.5",124000.0,200.0,2004,36.778261,-119.417932,3.5
California,CA,Analytical/QC Scientist,LATITUDE Pharmaceuticals,124000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Senior Consulting Data Analyst,"Kaiser Permanente
4.0",124000.0,,1945,36.778261,-119.417932,4.0
California,CA,Research Scientist-Medicinal Chemistry,"Lilly
3.7",124000.0,,1876,36.778261,-119.417932,3.7
California,CA,Data Analyst,"Staffigo Technical Services, LLC
5.0",124000.0,200.0,2008,36.778261,-119.417932,5.0
California,CA,Jr. Big Data Engineer,"Enhance IT
2.7",124000.0,200.0,NULL,36.778261,-119.417932,2.7
California,CA,Business Data Analyst (SQL / Tableau),"Sayva Solutions
4.8",124000.0,200.0,2014,36.778261,-119.417932,4.8
California,CA,Data Analyst,"Tandem Diabetes Care
3.6",124000.0,5000.0,2006,36.778261,-119.417932,3.6
California,CA,Data Engineer,"StepStone
3.8",124000.0,5000.0,1996,36.778261,-119.417932,3.8
California,CA,Senior Scientist (REPOSTED 07/13/2020),"Encodia, Inc.",124000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Senior Data Analyst,"Epsilon
3.4",124000.0,10000.0,1969,36.778261,-119.417932,3.4
California,CA,COMPUTER SCIENTIST,"U.S. Navy
3.8",124000.0,5000.0,1775,36.778261,-119.417932,3.8
California,CA,Business Intelligence Analyst,"DFO Global Performance Commerce Limited
4.5",96500.0,200.0,2011,36.778261,-119.417932,4.5
California,CA,Data Analyst,Operation Samahan Health Clinic,96500.0,,NULL,36.778261,-119.417932,NULL
California,CA,Computer Scientist,"Peraton Corporation
3.5",96500.0,5000.0,2017,36.778261,-119.417932,3.5
California,CA,Data Engineer,"SmartDrive Systems
3.3",96500.0,500.0,2004,36.778261,-119.417932,3.3
California,CA,Data Analyst - VerityStream,"HealthStream
3.0",96500.0,1000.0,1990,36.778261,-119.417932,3.0
California,CA,Research Scientist,Expesicor,96500.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Research Scientist-Structural Biology,"Lilly
3.7",96500.0,,1876,36.778261,-119.417932,3.7
California,CA,"Data Scientist 2 (Tableau Statistics (IT Portfolio), Predictive Analysis & Visualization)","PSI Pax
4.1",96500.0,200.0,2005,36.778261,-119.417932,4.1
California,CA,Machine Learning Engineer,"SVK Technology Solutions Inc
5.0",96500.0,,NULL,36.778261,-119.417932,5.0
California,CA,Data Engineer-SQL-PLSQL-HANA,"ServiceNow, Inc.
3.7",96500.0,,2004,36.778261,-119.417932,3.7
California,CA,"Scientist, Discover Biology","Kelly
3.4",96500.0,10000.0,1946,36.778261,-119.417932,3.4
California,CA,Data Engineer,"Logic Planet
3.1",96500.0,500.0,NULL,36.778261,-119.417932,3.1
California,CA,Clinical Laboratory Scientist - Data Review,"Millennium Health
3.0",96500.0,1000.0,2007,36.778261,-119.417932,3.0
California,CA,"Scientist/Associate Scientist, Translational Science","Fate Therapeutics
4.2",96500.0,200.0,NULL,36.778261,-119.417932,4.2
California,CA,Bioinformatics Scientist - Cancer Biology/Genomics,Bluestar Genomics,96500.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Scientist / Associate Scientist, Translational Science","Fate Therapeutics, Inc.
4.2",96500.0,200.0,NULL,36.778261,-119.417932,4.2
California,CA,Bioinformatics Scientist,"BioPhase Solutions
4.9",96500.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,"Assistant, Associate, or Full Research Scientist (FY 19-20)","UC San Diego
4.3",96500.0,,1960,36.778261,-119.417932,4.3
California,CA,Data Engineer,"HFE, Inc
5.0",96500.0,50.0,NULL,36.778261,-119.417932,5.0
California,CA,Analytical Development Associate Scientist,"BioDuro
3.2",96500.0,1000.0,2005,36.778261,-119.417932,3.2
California,CA,"Director, Data Partnering, Informatics and Predictive Sciences – Enterprise Information Management","Bristol-Myers Squibb
3.8",96500.0,,1858,36.778261,-119.417932,3.8
California,CA,Automotive eCommerce Data Analyst - Remote,"Web Shop Manager
4.2",96500.0,50.0,2000,36.778261,-119.417932,4.2
California,CA,Cybersecurity Engineer - Analytics and Data Science,"MITRE
3.2",96500.0,10000.0,1958,36.778261,-119.417932,3.2
California,CA,Computer Research Scientist,"TuSimple
3.6",96500.0,500.0,2015,36.778261,-119.417932,3.6
California,CA,Data Engineer,"CYNET SYSTEMS
4.0",96500.0,1000.0,2010,36.778261,-119.417932,4.0
California,CA,Data Engineer SQL-PLSQL-HANA,"ServiceNow
3.7",96500.0,,2004,36.778261,-119.417932,3.7
California,CA,Bioinformatics Scientist,"Monoceros Biosystems, LLC",96500.0,,NULL,36.778261,-119.417932,NULL
California,CA,Senior Machine Learning Engineer,"Shield AI
4.8",96500.0,200.0,2015,36.778261,-119.417932,4.8
California,CA,"Principal Scientist, Early Development Predictive Sciences, Oncology","Bristol-Myers Squibb
3.8",96500.0,,1858,36.778261,-119.417932,3.8
California,CA,Data Engineer,"Curemetrix
4.0",96500.0,50.0,NULL,36.778261,-119.417932,4.0
California,CA,Molecular Researcher and Data Analyst,"UC San Diego
4.3",54000.0,,1960,36.778261,-119.417932,4.3
California,CA,(CLS) Clinical Lab Scientist - Microbiology,"UC San Diego
4.3",54000.0,,1960,36.778261,-119.417932,4.3
California,CA,Data Analyst III,"Potomac Management
3.5",54000.0,200.0,NULL,36.778261,-119.417932,3.5
California,CA,Scientist - Cell Culture Development,"Sorrento Therapeutics
2.9",54000.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,"Data Scientist 3 (Tableau - Statistics (Fleet Readiness), Tableau - Statistics (IT Portfolio), Predi","PSI Pax
4.1",54000.0,200.0,2005,36.778261,-119.417932,4.1
California,CA,Data Engineer,"Axos Bank
3.4",54000.0,5000.0,2000,36.778261,-119.417932,3.4
California,CA,"Data Analyst 3 (San Diego or Atlanta, GA)","BD
3.6",54000.0,,1897,36.778261,-119.417932,3.6
California,CA,Data & Business Intelligence Analyst,"The Rock Church
5.0",54000.0,50.0,NULL,36.778261,-119.417932,5.0
California,CA,Downstream Scientist,"BioPhase Solutions
4.9",54000.0,50.0,NULL,36.778261,-119.417932,4.9
California,CA,Scientist - Ophthalmology,"Absorption Systems
3.1",54000.0,200.0,1996,36.778261,-119.417932,3.1
California,CA,Data Engineer and Visualization Developer,"IDC Technologies
3.8",54000.0,5000.0,2003,36.778261,-119.417932,3.8
California,CA,"Principal Scientist, Machine Learning","Bristol-Myers Squibb
3.8",54000.0,,1858,36.778261,-119.417932,3.8
California,CA,#105054 (CLS) Clinical Lab Scientist - Microbiology,"UC San Diego
4.3",54000.0,,1960,36.778261,-119.417932,4.3
California,CA,"Temporary Research Scientist, Medicinal Chemistry",Vertex Pharmaceuticals Inc (US),54000.0,,NULL,36.778261,-119.417932,NULL
California,CA,Senior Bioprocess Scientist - Fermentation,Pave Talent,54000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,Bioinformatics Scientist,Element Biosciences,54000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,"Data Labelling, Data Science, Data Curation, and Software QA Role","FaceTec, Inc.",54000.0,50.0,2013,36.778261,-119.417932,NULL
California,CA,EUV Staff Systems Scientist,"ASML
3.6",54000.0,,1984,36.778261,-119.417932,3.6
California,CA,Sr. Data Analyst,"Housecall Pro
4.6",54000.0,200.0,2013,36.778261,-119.417932,4.6
California,CA,Fleet Optimization Data Analyst (Solar + Storage),"Stem
3.2",54000.0,200.0,2009,36.778261,-119.417932,3.2
California,CA,"Scientist, In vivo","Cypress HCM
4.9",54000.0,200.0,2005,36.778261,-119.417932,4.9
California,CA,SWRMC Assessments Junior Data Analyst,"Amentum
3.4",54000.0,,NULL,36.778261,-119.417932,3.4
California,CA,"Scientist, Sequencing Biochemistry",Element Biosciences,54000.0,50.0,NULL,36.778261,-119.417932,NULL
California,CA,"Scientist, Discovery Toxicology","Neurocrine Biosciences
4.3",54000.0,1000.0,1992,36.778261,-119.417932,4.3
California,CA,Sr. Research Scientist II (AD),EPM Scientific,54000.0,200.0,2012,36.778261,-119.417932,NULL
California,CA,Temporary Lecture - Data Science Program,"UC San Diego
4.3",54000.0,,1960,36.778261,-119.417932,4.3
California,CA,"Scientist/Associate Scientist, Process Development","Fate Therapeutics
4.2",54000.0,200.0,NULL,36.778261,-119.417932,4.2
California,CA,Jr. Data Engineer,"CliniComp, Intl.
3.8",54000.0,200.0,1983,36.778261,-119.417932,3.8
California,CA,"Research Scientist, Medicinal Chemistry","Bristol-Myers Squibb
3.8",54000.0,,1858,36.778261,-119.417932,3.8
California,CA,Clinical Research Data Manager,"University of Southern California
4.2",54000.0,,1880,36.778261,-119.417932,4.2
California,CA,Senior Scientist - Computational Biology,"Leidos
3.5",114000.0,,1969,36.778261,-119.417932,3.5
California,CA,Deep Learning Research Scientist / Engineer (Deep Learning & Algorithms),"Samsung Semiconductor, Inc.
3.4",114000.0,5000.0,1983,36.778261,-119.417932,3.4
California,CA,Systems Analyst - Data Integration and ETL process,"Kelly
3.4",114000.0,10000.0,1946,36.778261,-119.417932,3.4
California,CA,"Scientist, Cellular Reprogramming and Engineering","Fate Therapeutics, Inc.
4.2",114000.0,200.0,NULL,36.778261,-119.417932,4.2
California,CA,Big Data Engineer,"Inseego
3.8",114000.0,1000.0,1996,36.778261,-119.417932,3.8
California,CA,Machine Learning Engineer with DevOps(Expertise in CI/CD & Python Programming),"SVK Technology Solutions
5.0",114000.0,,NULL,36.778261,-119.417932,5.0
California,CA,"Scientist, Oncology","BioDuro
3.2",114000.0,1000.0,2005,36.778261,-119.417932,3.2
California,CA,"Sr. Scientist, DMPK","Neurocrine Biosciences
4.3",114000.0,1000.0,1992,36.778261,-119.417932,4.3
California,CA,Bioinformatics Scientist,Eclipse BioInnovations,114000.0,,NULL,36.778261,-119.417932,NULL
California,CA,"Lead Scientist, Neurobiology (m/f/d)",ATAI Life Sciences AG,114000.0,50.0,2018,36.778261,-119.417932,NULL
California,CA,"Scientist, CAR-T","Sorrento Therapeutics
2.9",114000.0,200.0,NULL,36.778261,-119.417932,2.9
California,CA,"Director, Data Sciences, Non Clinical Safety","J&J Family of Companies
4.0",114000.0,,1887,36.778261,-119.417932,4.0
